번호,사업장명,영업상태명,소재지전체주소,좌표정보(x),좌표정보(y),위생업태명
1721804,장수본가 해장국,영업/정상,경기도 성남시 수정구 태평동 3536-1번지 1층,211912.863491085,437918.17566344,한식
1721854,카스광장,영업/정상,경기도 성남시 수정구 태평동 6410-1 1층,211512.922254066,437814.995955037,정종/대포집/소주방
1721885,마라왕,영업/정상,경기도 성남시 수정구 태평동 5106번지 1층,211226.224187918,438414.852931874,한식
1722000,성남야시장 태평역점,영업/정상,경기도 성남시 수정구 태평동 6459 (2층),211321.75613624,437571.397609166,한식
1742996,샤크로플 태평점,영업/정상,경기도 성남시 수정구 태평동 3553 1층 일부 가운데,211855.350117408,438010.387830047,기타
1744590,냉면요리소 성남직영점,영업/정상,경기도 성남시 수정구 태평동 6830-1 1층 일부,211181.631774886,437660.800436297,한식
1746209,림스푸드(Lim's Food),영업/정상,경기도 성남시 수정구 태평동 5589 1층 일부(중앙),211375.975474459,438190.476934641,분식
1746910,자매모듬전,영업/정상,경기도 성남시 수정구 태평동 3307-75 1층,212073.2690909,438306.735208086,한식
1749532,백남옥 달인 손만두,영업/정상,경기도 성남시 수정구 태평동 3601-3 1층 일부(102호),211760.414093106,437819.445967377,분식
1759062,식회사 팔공돈까스,영업/정상,경기도 성남시 수정구 태평동 7288-3번지 1층(일부),212235.939645651,437971.749121969,경양식
1759063,만푸쿠,영업/정상,"경기도 성남시 수정구 태평동 5113-9번지 경원프라자,2층203호",211178.584765467,438529.407295378,일식
1761401,테이블 바이 썬(Table by sun),영업/정상,경기도 성남시 수정구 태평동 3745-8 1층,211639.27727571,437948.032295018,경양식
1762185,씨제이프레시웨이() 성남시의료원 장례식장,영업/정상,"경기도 성남시 수정구 태평동 3309 성남시의료원,지하2층(일부)",212249.047353812,438077.510365737,기타
1764175,장호덕손만두,영업/정상,경기도 성남시 수정구 태평동 3676번지 1층 일부,211768.202108488,437741.021297933,분식
1764233,화담정원,영업/정상,경기도 성남시 수정구 태평동 7068-5번지 1층(일부),210516.83228884,438016.608143423,한식
1789127,배떡 성남태평점,영업/정상,경기도 성남시 수정구 태평동 4130-4,211572.607188347,438151.339422077,분식
1789221,곱창18번지,영업/정상,경기도 성남시 수정구 태평동 3129-4번지 1층,211854.914167367,438257.7334298,정종/대포집/소주방
1789223,온더스트릿,영업/정상,경기도 성남시 수정구 태평동 6974-1 지하1층~지상1층(일부),211200.426444332,437531.314703486,기타
1789596,해신회(수산시장),영업/정상,경기도 성남시 수정구 태평동 6038 2층,211237.039911984,437995.190462321,일식
1789684,어머니 칼국수(맛양값),영업/정상,경기도 성남시 수정구 태평동 3635번지 1층,211755.909898023,437793.559725525,한식
1814374,푸드브로,영업/정상,경기도 성남시 수정구 태평동 2252 2층,212432.198925349,438483.325412955,한식
1814643,랍생로랑,영업/정상,경기도 성남시 수정구 태평동 4301-10 1(일부)층,211499.809872981,438122.925578485,한식
1815643,완미족발 태평점,영업/정상,경기도 성남시 수정구 태평동 3773-4 라온펠리스 나동 101호,211840.754832954,438117.949532529,한식
1816719,차랑랑타로랑,영업/정상,경기도 성남시 수정구 태평동 3599 지1층,211796.327679665,437831.678002281,정종/대포집/소주방
1817835,제이케이빠진날,영업/정상,경기도 성남시 수정구 태평동 6974-1 1층 일부,211200.426444332,437531.314703486,한식
1818194,쌍코피,영업/정상,경기도 성남시 수정구 태평동 6151-6 1층 일부,211346.92528432,437765.431391846,기타
1818862,두촌가마솥밥&쭈꾸미,영업/정상,경기도 성남시 수정구 태평동 7336 이마트성남점 1층 푸드코트,212442.882832125,438023.009514472,한식
1818972,어닝바베큐,영업/정상,경기도 성남시 수정구 태평동 7068-7 1층 일부,210486.632849362,437984.865638389,식육(숯불구이)
1819358,베스트학원,영업/정상,경기도 성남시 수정구 태평동 3798-1 2층 일부,211783.759500999,438197.549440225,한식
1819628,장수분식,영업/정상,경기도 성남시 수정구 태평동 1607 지1층,212271.607051532,438562.513541199,한식
1819741,만추 성남점,영업/정상,경기도 성남시 수정구 태평동 7336 이마트성남점 1층 푸드코트 내,212442.882832125,438023.009514472,중국식
1820885,소소떡볶이 태평점,영업/정상,경기도 성남시 수정구 태평동 2544 1층 일부,212281.01767196,438412.123092469,분식
1824223,영동,영업/정상,"경기도 성남시 수정구 태평동 3429-4 광장빌딩,지하1층(일부)",212066.00331377,437890.478430969,한식
1826805,비비큐 태평점,영업/정상,경기도 성남시 수정구 태평동 5321 1층(일부),211269.536673921,438036.081672418,식육(숯불구이)
1826910,이가네 진맛,영업/정상,경기도 성남시 수정구 태평동 3631 1층(일부),211727.26290945,437805.288098397,한식
1828574,24시 전명가콩나물국밥,영업/정상,"경기도 성남시 수정구 태평동 3484-2 성조빌,1층(일부)",212008.875149129,437886.779582452,한식
1831182,카페다(태평점),영업/정상,경기도 성남시 수정구 태평동 3640 1층(일부),211823.241011609,437818.660274052,기타
1831518,신참 떡볶이 (성남보건소점),영업/정상,경기도 성남시 수정구 태평동 7340-6번지 1층 103호,212648.188080858,438105.823141473,분식
1890046,남대문칼국수떡볶이 이마트성남점,영업/정상,경기도 성남시 수정구 태평동 7336 이마트성남점 1층 일부(푸드코트),212442.882832125,438023.009514472,한식
1890898,백연게장,영업/정상,경기도 성남시 수정구 태평동 3128 1층 일부,211833.219227972,438257.893214557,한식
1890924,Coffee kkong(커피꽁),영업/정상,경기도 성남시 수정구 태평동 3474 성은빌딩 103호,211927.015697043,437967.873909109,기타
1894761,왕해물찜,영업/정상,경기도 성남시 수정구 태평동 6457번지 1층(일부),211346.002905751,437585.399340489,한식
1902051,김밥&닭발,영업/정상,경기도 성남시 수정구 태평동 2294번지 1층(일부),212403.50048299,438459.242017183,한식
1948691,전소반,영업/정상,경기도 성남시 수정구 태평동 7186 1층 일부,211055.505077858,437679.032437125,한식
1950782,티앤티푸드,영업/정상,경기도 성남시 수정구 태평동 3647 1층 일부,211808.69088463,437798.404512979,기타
1951840,행복한 한상,영업/정상,경기도 성남시 수정구 태평동 3817번지 1층,211752.600835447,438342.799319042,한식
1952762,치킨과 바람피자,영업/정상,경기도 성남시 수정구 태평동 7319 1층(일부),212498.216155862,438246.46669038,호프/통닭
1953241,스시후야,영업/정상,경기도 성남시 수정구 태평동 7339-5 1층(일부),212600.34584775,438062.561303239,한식
1953859,쏭다방,영업/정상,경기도 성남시 수정구 태평동 3128 1층(일부),211833.219227972,438257.893214557,기타
1954414,구룡먹고기,영업/정상,경기도 성남시 수정구 태평동 2385번지 1층(일부),212319.346004426,438551.319160455,식육(숯불구이)
1955347,행복로드마라탕,영업/정상,경기도 성남시 수정구 태평동 5113-9 경원프라자 1층 110-2호,211178.584765467,438529.407295378,중국식
1957974,()케이에프씨코리아 성남태평점,영업/정상,"경기도 성남시 수정구 태평동 7288-17번지 대동빌딩,1층 일부호",212360.268233659,437968.843749351,기타
1984660,서현감자탕,영업/정상,경기도 성남시 수정구 태평동 2408 1층,212342.922817147,438435.622613298,한식
2008542,125짬뽕,영업/정상,경기도 성남시 수정구 태평동 7242 1층 일부,211050.317598712,437585.978871759,중국식
2008721,느린파도,영업/정상,경기도 성남시 수정구 태평동 3250 1층 일부(103호),211941.86376602,438258.180564647,기타
2009259,진수제비,영업/정상,경기도 성남시 수정구 태평동 3804 1층(일부),211779.734896965,438284.215444076,한식
2009857,켈리포니아피자치킨 성남태평점,영업/정상,경기도 성남시 수정구 태평동 3139 1층(일부),211837.297197234,438363.901417068,경양식
2010689,정미자 신림동또순이순대(태평점),영업/정상,"경기도 성남시 수정구 태평동 3691-9 1층,(일부)",211681.337168348,437765.077631264,한식
2013705,호식당,영업/정상,"경기도 성남시 수정구 태평동 5113-3 SM해그린,1층 108호",211208.711472606,438459.415395102,일식
2013706,중앙식당,영업/정상,경기도 성남시 수정구 태평동 6424 1층 일부,211561.164320557,437674.986311053,한식
2014056,만포낙지골,영업/정상,"경기도 성남시 수정구 태평동 3430 MG성남수정새마을금고,지하1층(일부)",212102.656748715,437882.113466176,한식
2014889,수정식당,영업/정상,경기도 성남시 수정구 태평동 6111 지1층 일부,211197.266052346,437976.717766709,한식
2045216,돈브라더,영업/정상,경기도 성남시 수정구 태평동 3475,211933.203385395,437948.671710884,식육(숯불구이)
